StartTime:Replica:FinishTime:OperationTime:Result:Access:Type
2008:0:2010:2:beginning:w:tx payment 02
2040:0:2041:1:beginning:r:tx stocklevel
2042:0:2047:5:processing:r:tx stocklevel
2047:0:2047:0:committing:r:tx stocklevel
2012:0:2047:35:commit:r:tx stocklevel
2047:0:2049:2:beginning:w:tx neworder
1854:0:2317:463:committing:w:tx payment 02
964:0:2317:1353:commit:w:tx payment 02
2318:0:2318:0:aborting:w:tx delivery
2319:0:2320:1:beginning:w:tx neworder
1768:0:2323:555:committing:w:tx delivery
797:0:2323:1526:commit:w:tx delivery
2325:0:2326:1:aborting:w:tx neworder
2326:0:2328:2:beginning:w:tx neworder
2328:0:2331:3:aborting:w:tx payment 02
2330:0:2331:1:aborting:w:tx neworder
2332:0:2332:0:aborting:w:tx payment 02
2332:0:2333:1:aborting:w:tx payment 02
2332:0:2333:1:aborting:w:tx payment 02
2333:0:2339:6:aborting:w:tx payment 02
2344:0:2347:3:aborting:w:tx payment 02
2334:0:2347:13:beginning:w:tx neworder
2332:0:2347:15:beginning:w:tx payment 02
2333:0:2348:15:beginning:w:tx payment 02
2347:0:2350:3:aborting:w:tx neworder
2347:0:2351:4:processing:w:tx payment 02
2327:0:2352:25:beginning:w:tx payment 02
2318:0:2354:36:beginning:w:tx neworder
2354:0:2355:1:aborting:w:tx neworder
2333:0:2360:27:beginning:r:tx stocklevel
2353:0:2362:9:aborting:w:tx payment 02
2360:0:2363:3:processing:r:tx stocklevel
2363:0:2369:6:committing:r:tx stocklevel
2333:0:2369:36:commit:r:tx stocklevel
2368:0:2369:1:aborting:w:tx neworder
2370:0:2376:6:beginning:w:tx neworder
2370:0:2376:6:beginning:w:tx neworder
2368:0:2377:9:beginning:r:tx stocklevel
1893:0:2378:485:processing:w:tx delivery
2370:0:2378:8:beginning:w:tx neworder
2368:0:2378:10:beginning:w:tx neworder
2371:0:2379:8:beginning:w:tx payment 02
2370:0:2381:11:beginning:w:tx delivery
2380:0:2381:1:aborting:w:tx neworder
2381:0:2382:1:aborting:w:tx neworder
2371:0:2382:11:beginning:w:tx neworder
2377:0:2382:5:processing:r:tx stocklevel
2382:0:2382:0:committing:r:tx stocklevel
2368:0:2382:14:commit:r:tx stocklevel
2386:0:2386:0:aborting:w:tx payment 02
2382:0:2387:5:beginning:w:tx payment 02
2391:0:2391:0:aborting:w:tx neworder
2391:0:2392:1:aborting:w:tx neworder
2391:0:2392:1:aborting:w:tx neworder
2392:0:2392:0:aborting:w:tx payment 02
2399:0:2399:0:aborting:w:tx payment 02
2382:0:2402:20:processing:w:tx neworder
2401:0:2402:1:beginning:w:tx neworder
2403:0:2404:1:aborting:w:tx neworder
2404:0:2407:3:aborting:w:tx neworder
2408:0:2409:1:aborting:w:tx neworder
2412:0:2413:1:beginning:w:tx neworder
2413:0:2413:0:aborting:w:tx payment 02
2408:0:2415:7:aborting:w:tx neworder
2413:0:2415:2:aborting:w:tx neworder
2413:0:2415:2:aborting:w:tx neworder
2412:0:2416:4:beginning:w:tx payment 02
2416:0:2417:1:beginning:w:tx neworder
2451:0:2452:1:beginning:w:tx neworder
2455:0:2456:1:beginning:r:tx orderstatus 02
2456:0:2459:3:processing:r:tx orderstatus 02
2459:0:2459:0:committing:r:tx orderstatus 02
2455:0:2459:4:commit:r:tx orderstatus 02
2496:0:2498:2:beginning:r:tx stocklevel
2498:0:2500:2:processing:r:tx stocklevel
2499:0:2500:1:beginning:w:tx neworder
2500:0:2500:0:committing:r:tx stocklevel
2496:0:2501:5:commit:r:tx stocklevel
2500:0:2501:1:beginning:w:tx delivery
2504:0:2505:1:beginning:w:tx delivery
2506:0:2509:3:beginning:r:tx orderstatus 02
2507:0:2509:2:beginning:w:tx neworder
2509:0:2510:1:beginning:w:tx neworder
2510:0:2512:2:beginning:w:tx neworder
2509:0:2524:15:processing:r:tx orderstatus 02
2524:0:2524:0:committing:r:tx orderstatus 02
2504:0:2525:21:commit:r:tx orderstatus 02
2510:0:2525:15:beginning:w:tx neworder
2513:0:2525:12:beginning:w:tx payment 02
2529:0:2530:1:aborting:w:tx neworder
2531:0:2532:1:beginning:r:tx stocklevel
2532:0:2533:1:processing:r:tx stocklevel
2533:0:2533:0:committing:r:tx stocklevel
2529:0:2533:4:commit:r:tx stocklevel
2533:0:2534:1:beginning:w:tx payment 02
2531:0:2535:4:beginning:w:tx neworder
2535:0:2536:1:beginning:w:tx neworder
2378:0:4110:1732:committing:w:tx delivery
1240:0:4110:2870:commit:w:tx delivery
2402:0:4111:1709:committing:w:tx neworder
2371:0:4111:1740:commit:w:tx neworder
2352:0:4112:1760:committing:w:tx payment 02
2332:0:4112:1780:commit:w:tx payment 02
4118:0:4119:1:aborting:w:tx delivery
4119:0:4119:0:aborting:w:tx delivery
2510:0:4136:1626:processing:w:tx neworder
4136:0:4137:1:aborting:w:tx neworder
4137:0:4137:0:aborting:w:tx neworder
4137:0:4137:0:aborting:w:tx payment 02
4138:0:4138:0:aborting:w:tx payment 02
4138:0:4144:6:beginning:w:tx payment 02
4139:0:4146:7:beginning:w:tx neworder
4149:0:4150:1:aborting:w:tx neworder
4149:0:4150:1:aborting:w:tx neworder
4138:0:4151:13:beginning:r:tx stocklevel
4151:0:4152:1:aborting:w:tx neworder
4152:0:4152:0:aborting:w:tx neworder
2505:0:4152:1647:processing:w:tx delivery
4151:0:4152:1:aborting:w:tx neworder
4144:0:4152:8:processing:w:tx payment 02
4153:0:4153:0:aborting:w:tx payment 02
4150:0:4153:3:aborting:w:tx neworder
4151:0:4154:3:aborting:w:tx payment 02
4151:0:4154:3:aborting:w:tx neworder
4154:0:4156:2:beginning:w:tx neworder
4156:0:4157:1:beginning:w:tx payment 02
4154:0:4159:5:beginning:w:tx payment 02
4156:0:4166:10:beginning:w:tx payment 02
4156:0:4170:14:processing:w:tx neworder
4151:0:4171:20:processing:r:tx stocklevel
4166:0:4172:6:processing:w:tx payment 02
4171:0:4172:1:committing:r:tx stocklevel
4136:0:4172:36:commit:r:tx stocklevel
4172:0:4173:1:aborting:w:tx payment 02
4174:0:4174:0:beginning:w:tx payment 02
4174:0:4175:1:beginning:r:tx orderstatus 02
4159:0:4178:19:processing:w:tx payment 02
4157:0:4178:21:processing:w:tx payment 02
4174:0:4179:5:processing:w:tx payment 02
4175:0:4180:5:processing:r:tx orderstatus 02
4180:0:4180:0:aborting:w:tx payment 02
4180:0:4180:0:committing:r:tx orderstatus 02
4169:0:4180:11:commit:r:tx orderstatus 02
4174:0:4183:9:beginning:w:tx payment 02
4177:0:4187:10:beginning:r:tx stocklevel
4186:0:4187:1:beginning:w:tx payment 02
4178:0:4187:9:beginning:w:tx neworder
4178:0:4187:9:beginning:r:tx stocklevel
4178:0:4188:10:beginning:w:tx delivery
4186:0:4189:3:beginning:w:tx neworder
4187:0:4190:3:processing:w:tx payment 02
4186:0:4190:4:beginning:w:tx payment 02
4190:0:4190:0:aborting:w:tx payment 02
4187:0:4190:3:beginning:w:tx payment 02
4187:0:4190:3:processing:r:tx stocklevel
4187:0:4191:4:processing:r:tx stocklevel
4180:0:4191:11:aborting:w:tx payment 02
4186:0:4191:5:aborting:w:tx neworder
4183:0:4195:12:processing:w:tx payment 02
4190:0:4196:6:committing:r:tx stocklevel
4166:0:4196:30:commit:r:tx stocklevel
4191:0:4196:5:committing:r:tx stocklevel
4178:0:4197:19:commit:r:tx stocklevel
4173:0:4197:24:beginning:w:tx neworder
4189:0:4198:9:aborting:w:tx payment 02
4191:0:4198:7:beginning:r:tx stocklevel
4186:0:4198:12:beginning:w:tx payment 02
4186:0:4198:12:beginning:w:tx neworder
4198:0:4199:1:processing:r:tx stocklevel
4187:0:4199:12:beginning:w:tx payment 02
4199:0:4199:0:committing:r:tx stocklevel
4191:0:4199:8:commit:r:tx stocklevel
4198:0:4200:2:beginning:w:tx delivery
4198:0:4201:3:beginning:w:tx neworder
4198:0:4201:3:beginning:w:tx neworder
4199:0:4202:3:beginning:w:tx payment 02
4200:0:4204:4:beginning:w:tx neworder
4200:0:4204:4:beginning:w:tx payment 02
4136:0:5130:994:committing:w:tx neworder
2508:0:5131:2623:commit:w:tx neworder
4152:0:5132:980:committing:w:tx delivery
2504:0:5132:2628:commit:w:tx delivery
5136:0:5136:0:aborting:w:tx neworder
5137:0:5139:2:beginning:w:tx neworder
5137:0:5139:2:beginning:w:tx neworder
4187:0:5141:954:processing:w:tx neworder
5147:0:5148:1:aborting:w:tx payment 02
5135:0:5149:14:aborting:w:tx payment 02
5149:0:5150:1:beginning:w:tx neworder
4199:0:5150:951:processing:w:tx payment 02
5148:0:5150:2:beginning:r:tx orderstatus 02
4202:0:5150:948:processing:w:tx payment 02
5150:0:5150:0:beginning:w:tx payment 02
5151:0:5151:0:aborting:w:tx payment 02
2501:0:5151:2650:processing:w:tx delivery
5151:0:5152:1:beginning:w:tx neworder
5150:0:5160:10:processing:r:tx orderstatus 02
5159:0:5160:1:aborting:w:tx neworder
5160:0:5160:0:aborting:w:tx payment 02
5160:0:5160:0:committing:r:tx orderstatus 02
5148:0:5160:12:commit:r:tx orderstatus 02
5160:0:5161:1:aborting:w:tx neworder
5152:0:5161:9:processing:w:tx neworder
5161:0:5161:0:aborting:w:tx payment 02
4198:0:5161:963:processing:w:tx payment 02
5162:0:5162:0:aborting:w:tx neworder
5162:0:5162:0:aborting:w:tx neworder
5162:0:5162:0:aborting:w:tx neworder
5163:0:5163:0:aborting:w:tx neworder
5163:0:5164:1:aborting:w:tx payment 02
5164:0:5164:0:aborting:w:tx payment 02
5169:0:5170:1:beginning:w:tx neworder
5169:0:5170:1:beginning:w:tx payment 02
5169:0:5170:1:beginning:w:tx neworder
5170:0:5174:4:beginning:w:tx neworder
5174:0:5174:0:aborting:w:tx neworder
5173:0:5174:1:aborting:w:tx neworder
5170:0:5175:5:beginning:w:tx payment 02
5175:0:5178:3:beginning:w:tx neworder
5178:0:5179:1:aborting:w:tx payment 02
5174:0:5180:6:beginning:w:tx payment 02
5180:0:5180:0:aborting:w:tx neworder
5174:0:5181:7:beginning:w:tx neworder
5169:0:5181:12:beginning:w:tx neworder
5169:0:5181:12:beginning:w:tx payment 02
5174:0:5185:11:beginning:w:tx neworder
5184:0:5185:1:beginning:w:tx payment 02
5180:0:5185:5:beginning:w:tx payment 02
5181:0:5186:5:beginning:w:tx payment 02
5180:0:5186:6:beginning:w:tx delivery
5151:0:5301:150:committing:w:tx delivery
2500:0:5301:2801:commit:w:tx delivery
5141:0:5302:161:committing:w:tx neworder
4178:0:5302:1124:commit:w:tx neworder
5150:0:5302:152:committing:w:tx payment 02
4187:0:5302:1115:commit:w:tx payment 02
5302:0:5304:2:beginning:w:tx neworder
5302:0:5304:2:beginning:w:tx neworder
5301:0:5305:4:beginning:w:tx payment 02
5161:0:5602:441:committing:w:tx neworder
5151:0:5602:451:commit:w:tx neworder
5181:0:5604:423:processing:w:tx neworder
5612:0:5612:0:aborting:w:tx payment 02
5612:0:5613:1:aborting:w:tx neworder
5612:0:5613:1:beginning:w:tx payment 02
5612:0:5613:1:aborting:w:tx payment 02
5612:0:5614:2:aborting:w:tx payment 02
5614:0:5615:1:beginning:w:tx neworder
5614:0:5616:2:beginning:r:tx orderstatus 02
5613:0:5616:3:processing:w:tx payment 02
5614:0:5619:5:beginning:w:tx neworder
5620:0:5620:0:aborting:w:tx payment 02
5621:0:5621:0:beginning:w:tx neworder
5621:0:5622:1:aborting:w:tx neworder
4200:0:5622:1422:processing:w:tx delivery
5623:0:5623:0:aborting:w:tx payment 02
5623:0:5623:0:aborting:w:tx neworder
5613:0:5624:11:beginning:w:tx payment 02
5624:0:5627:3:beginning:w:tx neworder
5626:0:5627:1:beginning:w:tx neworder
5627:0:5628:1:beginning:w:tx payment 02
5624:0:5630:6:aborting:w:tx neworder
5627:0:5630:3:aborting:w:tx neworder
5630:0:5631:1:beginning:w:tx payment 02
5629:0:5634:5:aborting:w:tx neworder
5635:0:5635:0:aborting:w:tx payment 02
5635:0:5635:0:aborting:w:tx payment 02
5631:0:5635:4:beginning:w:tx payment 02
5635:0:5636:1:beginning:w:tx payment 02
5635:0:5636:1:beginning:w:tx delivery
5637:0:5637:0:aborting:w:tx payment 02
5637:0:5638:1:beginning:w:tx payment 02
5630:0:5638:8:aborting:w:tx payment 02
5638:0:5640:2:beginning:w:tx neworder
5635:0:5640:5:beginning:w:tx payment 02
5623:0:5640:17:aborting:w:tx neworder
5629:0:5640:11:aborting:w:tx neworder
5616:0:5641:25:processing:r:tx orderstatus 02
5641:0:5641:0:committing:r:tx orderstatus 02
5614:0:5641:27:commit:r:tx orderstatus 02
5186:0:5643:457:processing:w:tx delivery
4188:0:5646:1458:processing:w:tx delivery
5615:0:5646:31:processing:w:tx neworder
5648:0:5648:0:aborting:w:tx payment 02
5648:0:5649:1:beginning:w:tx payment 02
5648:0:5649:1:beginning:w:tx neworder
5648:0:5650:2:beginning:w:tx neworder
5648:0:5651:3:beginning:w:tx payment 02
5604:0:5766:162:committing:w:tx neworder
5169:0:5766:597:commit:w:tx neworder
5788:0:5789:1:beginning:r:tx stocklevel
5789:0:5790:1:processing:r:tx stocklevel
5790:0:5791:1:committing:r:tx stocklevel
5788:0:5791:3:commit:r:tx stocklevel
5791:0:5795:4:beginning:w:tx delivery
5616:0:6556:940:committing:w:tx payment 02
5612:0:6557:945:commit:w:tx payment 02
5643:0:6557:914:committing:w:tx delivery
5180:0:6557:1377:commit:w:tx delivery
5636:0:6558:922:processing:w:tx delivery
5622:0:6556:934:committing:w:tx delivery
4198:0:6563:2365:commit:w:tx delivery
6558:0:6563:5:aborting:w:tx payment 02
6558:0:6563:5:aborting:w:tx payment 02
6563:0:6564:1:aborting:w:tx neworder
6558:0:6564:6:beginning:w:tx neworder
6557:0:6564:7:beginning:w:tx neworder
6564:0:6566:2:aborting:w:tx payment 02
6570:0:6571:1:beginning:w:tx neworder
6570:0:6572:2:beginning:w:tx delivery
6570:0:6574:4:beginning:r:tx stocklevel
6570:0:6576:6:beginning:w:tx payment 02
6574:0:6576:2:processing:r:tx stocklevel
6575:0:6579:4:beginning:w:tx payment 02
6576:0:6586:10:committing:r:tx stocklevel
6570:0:6586:16:commit:r:tx stocklevel
6586:0:6586:0:aborting:w:tx payment 02
6586:0:6586:0:aborting:w:tx payment 02
6586:0:6587:1:aborting:w:tx neworder
6586:0:6587:1:beginning:w:tx neworder
6586:0:6587:1:beginning:w:tx payment 02
6586:0:6588:2:beginning:w:tx payment 02
6579:0:6588:9:processing:w:tx payment 02
6576:0:6588:12:processing:w:tx payment 02
6588:0:6588:0:aborting:w:tx payment 02
6588:0:6589:1:beginning:r:tx stocklevel
6589:0:6592:3:processing:r:tx stocklevel
6592:0:6592:0:committing:r:tx stocklevel
6587:0:6592:5:commit:r:tx stocklevel
6600:0:6601:1:aborting:w:tx payment 02
6601:0:6601:0:aborting:w:tx payment 02
6602:0:6602:0:aborting:w:tx neworder
6602:0:6602:0:aborting:w:tx neworder
6602:0:6602:0:aborting:w:tx neworder
6602:0:6603:1:aborting:w:tx neworder
6602:0:6603:1:aborting:w:tx neworder
6603:0:6603:0:aborting:w:tx neworder
5795:0:6603:808:processing:w:tx delivery
6602:0:6603:1:aborting:w:tx neworder
6603:0:6603:0:aborting:w:tx neworder
6604:0:6604:0:aborting:w:tx payment 02
6604:0:6605:1:beginning:r:tx orderstatus 02
6605:0:6606:1:beginning:w:tx neworder
6605:0:6606:1:beginning:w:tx payment 02
6605:0:6607:2:beginning:w:tx neworder
6604:0:6608:4:beginning:w:tx neworder
6611:0:6612:1:aborting:w:tx payment 02
6612:0:6612:0:beginning:w:tx neworder
6614:0:6614:0:aborting:w:tx neworder
6615:0:6616:1:beginning:w:tx neworder
6615:0:6616:1:beginning:w:tx neworder
6615:0:6616:1:beginning:r:tx stocklevel
6615:0:6617:2:beginning:w:tx payment 02
6605:0:6618:13:beginning:w:tx neworder
6616:0:6619:3:beginning:w:tx neworder
6605:0:6619:14:beginning:w:tx payment 02
6620:0:6620:0:aborting:w:tx payment 02
6620:0:6621:1:beginning:w:tx payment 02
6616:0:6622:6:processing:r:tx stocklevel
6622:0:6622:0:aborting:w:tx payment 02
6622:0:6623:1:committing:r:tx stocklevel
6615:0:6623:8:commit:r:tx stocklevel
6623:0:6623:0:beginning:w:tx neworder
6615:0:6623:8:beginning:w:tx neworder
6623:0:6624:1:aborting:w:tx payment 02
6615:0:6626:11:beginning:w:tx neworder
6624:0:6626:2:beginning:w:tx payment 02
6624:0:6626:2:beginning:w:tx payment 02
6623:0:6629:6:aborting:w:tx neworder
6605:0:6630:25:processing:r:tx orderstatus 02
6629:0:6630:1:beginning:w:tx payment 02
6630:0:6630:0:committing:r:tx orderstatus 02
6604:0:6630:26:commit:r:tx orderstatus 02
6677:0:6678:1:beginning:w:tx payment 02
5646:0:6825:1179:committing:w:tx neworder
5614:0:6825:1211:commit:w:tx neworder
5646:0:6825:1179:committing:w:tx delivery
4169:0:6825:2656:commit:w:tx delivery
6826:0:6826:0:beginning:w:tx payment 02
6825:0:6827:2:beginning:w:tx neworder
6603:0:8531:1928:committing:w:tx delivery
5791:0:8531:2740:commit:w:tx delivery
6588:0:8532:1944:committing:w:tx payment 02
6575:0:8532:1957:commit:w:tx payment 02
6558:0:8533:1975:committing:w:tx delivery
5635:0:8533:2898:commit:w:tx delivery
8532:0:8533:1:beginning:w:tx neworder
8532:0:8534:2:beginning:w:tx payment 02
8534:0:8534:0:aborting:w:tx payment 02
8534:0:8535:1:beginning:w:tx payment 02
8534:0:8537:3:processing:w:tx payment 02
6572:0:8538:1966:processing:w:tx delivery
8535:0:8538:3:processing:w:tx payment 02
8539:0:8539:0:aborting:w:tx payment 02
8539:0:8540:1:beginning:w:tx payment 02
8535:0:8545:10:aborting:w:tx payment 02
8544:0:8547:3:aborting:w:tx neworder
8548:0:8549:1:beginning:w:tx neworder
8533:0:8549:16:beginning:w:tx neworder
8551:0:8551:0:aborting:w:tx payment 02
8548:0:8551:3:beginning:w:tx neworder
8552:0:8552:0:aborting:w:tx payment 02
8553:0:8553:0:aborting:w:tx neworder
8551:0:8553:2:beginning:w:tx payment 02
8553:0:8554:1:beginning:w:tx neworder
8552:0:8555:3:beginning:r:tx stocklevel
8556:0:8556:0:aborting:w:tx payment 02
8556:0:8556:0:aborting:w:tx neworder
8559:0:8559:0:beginning:w:tx payment 02
8555:0:8560:5:processing:r:tx stocklevel
8560:0:8561:1:committing:r:tx stocklevel
8552:0:8561:9:commit:r:tx stocklevel
8556:0:8561:5:beginning:w:tx neworder
8562:0:8563:1:aborting:w:tx neworder
8562:0:8563:1:aborting:w:tx neworder
8562:0:8563:1:aborting:w:tx neworder
8563:0:8563:0:beginning:w:tx payment 02
8563:0:8563:0:beginning:w:tx payment 02
8565:0:8565:0:aborting:w:tx neworder
8549:0:8565:16:processing:w:tx neworder
8566:0:8566:0:aborting:w:tx payment 02
8566:0:8566:0:aborting:w:tx payment 02
8565:0:8566:1:beginning:r:tx stocklevel
8566:0:8567:1:beginning:w:tx payment 02
8566:0:8567:1:beginning:r:tx stocklevel
8566:0:8568:2:processing:r:tx stocklevel
8567:0:8568:1:processing:r:tx stocklevel
8568:0:8568:0:committing:r:tx stocklevel
8566:0:8568:2:commit:r:tx stocklevel
8568:0:8568:0:committing:r:tx stocklevel
8565:0:8568:3:commit:r:tx stocklevel
8565:0:8568:3:aborting:w:tx payment 02
8568:0:8569:1:beginning:w:tx payment 02
8568:0:8569:1:beginning:w:tx neworder
8561:0:8570:9:beginning:w:tx neworder
8574:0:8574:0:aborting:w:tx payment 02
8574:0:8575:1:beginning:w:tx neworder
8577:0:8577:0:aborting:w:tx payment 02
8577:0:8578:1:beginning:w:tx neworder
8585:0:8585:0:aborting:w:tx payment 02
8568:0:8588:20:beginning:w:tx neworder
8586:0:8588:2:beginning:w:tx payment 02
8566:0:8588:22:beginning:r:tx stocklevel
8588:0:8589:1:processing:r:tx stocklevel
8589:0:8589:0:committing:r:tx stocklevel
8566:0:8589:23:commit:r:tx stocklevel
8590:0:8590:0:beginning:w:tx payment 02
8538:0:9301:763:committing:w:tx delivery
6570:0:9301:2731:commit:w:tx delivery
8537:0:9301:764:committing:w:tx payment 02
8532:0:9301:769:commit:w:tx payment 02
9302:0:9302:0:beginning:w:tx payment 02
9302:0:9302:0:beginning:w:tx payment 02
9302:0:9304:2:processing:w:tx payment 02
9305:0:9305:0:aborting:w:tx payment 02
9305:0:9306:1:beginning:w:tx neworder
8565:0:10321:1756:committing:w:tx neworder
8533:0:10535:2002:commit:w:tx neworder
10328:0:10328:0:aborting:w:tx payment 02
10327:0:10327:0:aborting:w:tx payment 02
10536:0:10537:1:beginning:w:tx neworder
10327:0:10327:0:aborting:w:tx neworder
10326:0:10327:1:aborting:w:tx neworder
10537:0:10537:0:aborting:w:tx neworder
10537:0:10538:1:beginning:w:tx neworder
10327:0:10327:0:aborting:w:tx neworder
10326:0:10327:1:aborting:w:tx payment 02
10326:0:10326:0:aborting:w:tx neworder
8569:0:10326:1757:processing:w:tx neworder
10537:0:10540:3:beginning:w:tx payment 02
10539:0:10540:1:beginning:w:tx neworder
9306:0:10326:1020:processing:w:tx neworder
8551:0:10325:1774:processing:w:tx neworder
9302:0:10325:1023:processing:w:tx payment 02
8575:0:10325:1750:processing:w:tx neworder
8578:0:10325:1747:processing:w:tx neworder
6827:0:10324:3497:processing:w:tx neworder
8554:0:10323:1769:processing:w:tx neworder
8561:0:10541:1980:processing:w:tx neworder
10542:0:10542:0:aborting:w:tx neworder
10542:0:10542:0:aborting:w:tx neworder
10542:0:10543:1:beginning:w:tx payment 02
10543:0:10543:0:beginning:w:tx payment 02
10537:0:10544:7:beginning:w:tx neworder
10543:0:10545:2:processing:w:tx payment 02
10545:0:10545:0:aborting:w:tx payment 02
10543:0:10545:2:processing:w:tx payment 02
10545:0:10546:1:beginning:r:tx stocklevel
10546:0:10546:0:aborting:w:tx payment 02
10546:0:10547:1:beginning:w:tx neworder
10322:0:10322:0:aborting:w:tx neworder
10542:0:10542:0:aborting:w:tx payment 02
10539:0:10540:1:beginning:w:tx neworder
10539:0:10547:8:beginning:w:tx neworder
10547:0:10548:1:beginning:r:tx orderstatus 02
10537:0:10538:1:beginning:w:tx delivery
10546:0:10547:1:processing:r:tx stocklevel
10548:0:10549:1:committing:r:tx stocklevel
10545:0:10549:4:commit:r:tx stocklevel
10549:0:10549:0:beginning:w:tx payment 02
10548:0:10550:2:processing:r:tx orderstatus 02
10550:0:10550:0:committing:r:tx orderstatus 02
10547:0:10550:3:commit:r:tx orderstatus 02
10550:0:10551:1:beginning:w:tx payment 02
10549:0:10551:2:processing:w:tx payment 02
10551:0:10551:0:aborting:w:tx payment 02
10537:0:10554:17:processing:w:tx neworder
10556:0:10557:1:aborting:w:tx neworder
10547:0:10557:10:beginning:w:tx payment 02
10557:0:10557:0:beginning:w:tx neworder
10547:0:10557:10:processing:w:tx neworder
10547:0:10562:15:processing:w:tx neworder
10551:0:10562:11:processing:w:tx payment 02
10562:0:10563:1:aborting:w:tx neworder
10557:0:10563:6:aborting:w:tx neworder
10557:0:10563:6:beginning:w:tx neworder
10563:0:10563:0:aborting:w:tx payment 02
10540:0:10563:23:processing:w:tx payment 02
10563:0:10564:1:beginning:w:tx payment 02
10563:0:10564:1:beginning:w:tx neworder
10540:0:10564:24:processing:w:tx neworder
10564:0:10564:0:aborting:w:tx neworder
10563:0:10564:1:beginning:r:tx stocklevel
10564:0:10565:1:processing:r:tx stocklevel
10566:0:10566:0:aborting:w:tx payment 02
10565:0:10566:1:committing:r:tx stocklevel
10563:0:10566:3:commit:r:tx stocklevel
10566:0:10566:0:aborting:w:tx neworder
10564:0:10567:3:beginning:w:tx neworder
10567:0:10567:0:beginning:w:tx neworder
10566:0:10568:2:beginning:w:tx payment 02
10566:0:10568:2:beginning:w:tx neworder
10564:0:10568:4:aborting:w:tx neworder
10568:0:10568:0:beginning:w:tx delivery
10564:0:10570:6:processing:w:tx payment 02
10571:0:10571:0:aborting:w:tx payment 02
10571:0:10571:0:beginning:w:tx neworder
10557:0:10573:16:processing:w:tx neworder
10537:0:10573:36:beginning:w:tx payment 02
10575:0:10575:0:aborting:w:tx neworder
10576:0:10576:0:beginning:w:tx delivery
10573:0:10577:4:processing:w:tx payment 02
10577:0:10578:1:aborting:w:tx payment 02
10578:0:10578:0:beginning:w:tx payment 02
